,equity
2723,10070.337937902743
2724,10070.337937902743
2725,10070.337937902743
2726,10070.337937902743
2727,10070.337937902743
2728,10070.337937902743
2729,10070.337937902743
2730,10070.337937902743
2731,10070.337937902743
2732,10070.337937902743
2733,10070.337937902743
2734,10070.337937902743
2735,10070.337937902743
2736,10070.337937902743
2737,10070.337937902743
2738,10070.337937902743
2739,10070.337937902743
2740,10070.337937902743
2741,10070.337937902743
2742,10070.337937902743
2743,10070.337937902743
2744,10070.337937902743
2745,10070.337937902743
2746,10070.337937902743
2747,10070.337937902743
2748,10070.337937902743
2749,10070.337937902743
2750,10070.337937902743
2751,10070.337937902743
2752,10070.337937902743
2753,10070.337937902743
2754,10070.337937902743
2755,10070.337937902743
2756,10070.337937902743
2757,10070.337937902743
2758,10070.337937902743
2759,10070.337937902743
2760,10070.337937902743
2761,10070.337937902743
2762,10070.337937902743
2763,10070.337937902743
2764,10070.337937902743
2765,10070.337937902743
2766,10070.337937902743
2767,10070.337937902743
2768,10070.337937902743
2769,10070.337937902743
2770,10070.337937902743
2771,10070.337937902743
2772,10070.337937902743
2773,10070.337937902743
2774,10070.337937902743
2775,10070.337937902743
2776,10070.337937902743
2777,10070.337937902743
2778,10070.337937902743
2779,10070.337937902743
2780,10070.337937902743
2781,10070.337937902743
2782,10070.337937902743
2783,10070.337937902743
2784,10070.337937902743
2785,10070.337937902743
2786,10070.337937902743
2787,10070.337937902743
2788,10070.337937902743
2789,10070.337937902743
2790,10070.337937902743
2791,10070.337937902743
2792,10070.337937902743
2793,10070.337937902743
2794,10070.337937902743
2795,10070.337937902743
2796,10070.337937902743
2797,10070.337937902743
2798,10070.337937902743
2799,10070.337937902743
2800,10070.337937902743
2801,10070.337937902743
2802,10070.337937902743
2803,10070.337937902743
2804,10070.337937902743
2805,10070.337937902743
2806,10070.337937902743
2807,10070.337937902743
2808,10070.337937902743
2809,10070.337937902743
2810,10070.337937902743
2811,10070.337937902743
2812,10070.337937902743
2813,10070.337937902743
2814,10070.337937902743
2815,10070.337937902743
2816,10070.337937902743
2817,10070.337937902743
2818,10070.337937902743
2819,10070.337937902743
2820,10070.337937902743
2821,10070.337937902743
2822,10070.337937902743
2823,10070.337937902743
2824,10070.337937902743
2825,10070.337937902743
2826,10070.337937902743
2827,10070.337937902743
2828,10070.337937902743
2829,10070.337937902743
2830,10070.337937902743
2831,10070.337937902743
2832,10070.337937902743
2833,10070.337937902743
2834,10070.337937902743
2835,10070.337937902743
2836,10070.337937902743
2837,10070.337937902743
2838,10070.337937902743
2839,10070.337937902743
2840,10070.337937902743
2841,10070.337937902743
2842,10070.337937902743
2843,10070.337937902743
2844,10070.337937902743
2845,10070.337937902743
2846,10070.337937902743
2847,10070.337937902743
2848,10070.337937902743
2849,10070.337937902743
2850,10070.337937902743
2851,10070.337937902743
2852,10070.337937902743
2853,10070.337937902743
2854,10070.337937902743
2855,10070.337937902743
2856,10070.337937902743
2857,10070.337937902743
2858,10070.337937902743
2859,10070.337937902743
2860,10070.337937902743
2861,10070.337937902743
2862,10070.337937902743
2863,10070.337937902743
2864,10070.337937902743
2865,10070.337937902743
2866,10070.337937902743
2867,10070.337937902743
2868,10070.337937902743
2869,10070.337937902743
2870,10070.337937902743
2871,10070.337937902743
2872,10070.337937902743
2873,10070.337937902743
2874,10070.337937902743
2875,10070.337937902743
2876,10070.337937902743
2877,10070.337937902743
2878,10070.337937902743
2879,10070.337937902743
2880,10070.337937902743
2881,10070.337937902743
2882,10070.337937902743
2883,10070.337937902743
2884,10070.337937902743
2885,10070.337937902743
2886,10070.337937902743
2887,10070.337937902743
2888,10070.337937902743
2889,10070.337937902743
2890,10070.337937902743
2891,10070.337937902743
2892,10070.337937902743
2893,10070.337937902743
2894,10070.337937902743
2895,10070.337937902743
2896,10070.337937902743
2897,10070.337937902743
2898,10070.337937902743
2899,10070.337937902743
2900,10070.337937902743
2901,10070.337937902743
2902,10070.337937902743
2903,10070.337937902743
2904,10070.337937902743
2905,10070.337937902743
2906,10070.337937902743
2907,10070.337937902743
2908,10070.337937902743
2909,10070.337937902743
2910,10070.337937902743
2911,10070.337937902743
2912,10070.337937902743
2913,10070.337937902743
2914,10070.337937902743
2915,10070.337937902743
2916,10070.337937902743
2917,10070.337937902743
2918,10070.337937902743
2919,10070.337937902743
2920,10070.337937902743
2921,10070.337937902743
2922,10070.337937902743
2923,10070.337937902743
2924,10070.337937902743
2925,10070.337937902743
2926,10070.337937902743
2927,10070.337937902743
2928,10070.337937902743
2929,10070.337937902743
2930,10070.337937902743
2931,10070.337937902743
2932,10070.337937902743
2933,10070.337937902743
2934,10070.337937902743
2935,10070.337937902743
2936,10070.337937902743
2937,10070.337937902743
2938,10070.337937902743
2939,10070.337937902743
2940,10070.337937902743
2941,10070.337937902743
2942,10070.337937902743
2943,10070.337937902743
2944,10070.337937902743
2945,10070.337937902743
2946,10070.337937902743
2947,10070.337937902743
2948,10070.337937902743
2949,10070.337937902743
2950,10070.337937902743
2951,10070.337937902743
2952,10070.337937902743
2953,10070.337937902743
2954,10070.337937902743
2955,10070.337937902743
2956,10070.337937902743
2957,10070.337937902743
2958,10070.337937902743
2959,10070.337937902743
2960,10070.337937902743
2961,10070.337937902743
2962,10070.337937902743
2963,10070.337937902743
2964,10070.337937902743
2965,10070.337937902743
2966,10070.337937902743
2967,10070.337937902743
2968,10070.337937902743
2969,10070.337937902743
2970,10070.337937902743
2971,10070.337937902743
2972,10070.337937902743
2973,10070.337937902743
2974,10070.337937902743
2975,10070.337937902743
2976,10070.337937902743
2977,10070.337937902743
2978,10070.337937902743
2979,10070.337937902743
2980,10070.337937902743
2981,10070.337937902743
2982,10070.337937902743
2983,10070.337937902743
2984,10070.337937902743
2985,10070.337937902743
2986,10070.337937902743
2987,10070.337937902743
2988,10070.337937902743
2989,10070.337937902743
2990,10070.337937902743
2991,10070.337937902743
2992,10070.337937902743
2993,10070.337937902743
2994,10070.337937902743
2995,10070.171501852532
2996,10072.088666108919
2997,10076.032131106875
2998,10076.004240671773
2999,10075.099136327879
